1,51,33,33,36,1,1,1,1,1,1,1,1,1,1,1,33,33,1,1,1,37,33,33,33,33,33,33,1,1
1,51,33,33,36,1,1,1,1,1,1,1,1,1,33,33,33,33,1,1,43,33,33,33,33,33,33,33,1,1
1,51,33,33,33,33,33,1,22,1,1,30,1,1,33,33,33,33,22,43,33,33,33,33,45,45,45,45,1,1
1,51,33,33,33,33,33,33,1,22,1,1,1,1,33,33,1,22,1,43,33,33,33,1,1,1,1,1,1,1
1,1,45,45,45,33,33,33,1,1,1,30,1,1,33,33,1,1,1,43,33,33,1,1,1,1,1,30,1,1
1,1,1,1,1,1,33,33,33,1,30,1,1,1,33,33,22,1,1,33,33,33,1,1,1,1,1,1,1,1
1,1,1,22,1,1,33,33,33,1,1,1,22,1,33,33,1,1,1,33,33,33,1,1,22,1,1,30,1,1
1,1,1,22,1,1,33,33,33,36,1,1,1,1,33,33,33,1,1,33,33,33,1,1,1,1,1,1,1,1
1,22,1,1,1,1,33,33,33,33,33,37,37,33,33,33,33,33,33,33,33,33,1,1,1,1,30,22,1,1
1,1,1,1,1,1,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,37,37,37,37
1,1,1,1,1,1,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1,1,1,30,1,1,1,1,43,33,33,33,33,33,33,33,33,33,33,33,33,33,33,45,45,45,45,33,33,33
1,1,1,1,22,1,1,1,43,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1,1,1,1,22,45,45
1,1,1,1,1,1,1,1,43,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1,1,1,22,1,1,1
1,1,22,1,1,1,1,1,43,33,33,33,33,33,33,33,33,33,33,33,33,33,33,37,37,37,37,1,1,1
1,1,1,1,1,22,1,1,43,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1,1,1,1,1,30,1,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1,1,1,1,1,1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,45,45,1,33,33,36,1
1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,36,1,1,1,33,33,36,1
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,36,30,22,51,33,33,1,1
33,33,33,1,1,1,1,1,1,45,45,33,33,33,33,33,33,33,33,33,33,33,1,1,1,51,33,33,1,1
1,1,1,1,1,1,1,1,1,1,1,1,33,33,33,1,1,1,23,33,33,1,1,1,30,1,58,57,1,1
1,1,23,23,23,1,1,7,1,7,1,1,33,33,33,1,1,1,23,33,33,33,1,1,1,1,1,1,1,1
1,1,21,1,1,1,1,1,7,1,1,1,33,33,33,30,1,1,1,33,33,33,1,1,22,1,1,1,1,1
1,1,21,21,1,1,1,1,1,1,1,33,33,33,33,45,1,1,1,33,33,33,1,1,1,1,1,22,1,1
1,1,1,1,1,1,1,1,7,1,1,33,33,33,1,1,23,1,1,33,33,33,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,33,33,44,1,1,1,1,1,33,33,33,1,22,22,1,1,1,1,1
1,1,1,1,1,1,39,39,39,33,33,33,33,44,1,1,23,1,1,33,33,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,33,33,33,33,33,33,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
